NARGO,38.738,-0.999
NASGO,42.092,2.833
NASOL,28.84,-17.427
NASOS,39.399,-3.028
NATPA,39.919,-4.586
NATPI,42.724,1.236
NAVAR,40.377,0.522
NAVIM,29.144,-13.33
NAVUT,36.704,-5.694
NECTA,36.932,-4.799
NEDUS,42.653,-4.85
NEGRE,39.205,1.722
NEKUG,39.935,2.852
NELAS,40.094,3.521
NELSO,31.683,-17.457
NELUX,38.907,1.929
NEMUM,42.009,3.393
NENDA,41.684,2.751
NENEM,44.051,-3.15
NENOS,38.862,-1.333
NEPAL,40.693,1.925
NERKU,37.441,-1.461
NERVO,29.339,-15.652
NESDA,36.821,-3.742
NETOS,41.307,-6.278
NETUK,43.258,-1.616
NEVIC,39.332,3.432
NEXAS,40.871,-0.793
NEXEP,43.199,-9.5
NEXUX,30.0,-21.0
NIBEN,40.056,-0.262
NIDES,27.671,-15.255
NIDOM,28.357,-13.662
NIDON,37.083,-2.093
NIKAL,37.644,-5.748
NIKOV,40.486,-2.414
NILDU,42.26,3.829
NIMAS,38.918,-6.39
NINES,38.664,2.161
NINOS,41.13,-6.777
NINOT,39.209,0.483
NIRAK,37.246,-7.429
NIRPO,29.237,-13.229
NITBA,41.072,1.986
NITOX,36.775,-4.708
NITRU,39.828,2.324
NOBLI,28.649,-13.724
NOCUT,19.93,-18.0
NOLMU,42.634,-8.334
NOLSA,42.428,-1.907
NOMTO,40.17,3.709
NONTU,41.5,-4.169
NORAY,43.509,-4.116
NORED,24.638,-22.48
NOSKO,40.656,-2.817
NUBLO,42.666,-4.989
NUDSA,40.048,3.029
NUNKA,37.013,-1.809
NURVI,43.293,-3.317
NUSGO,40.406,-2.158
NUSMA,36.833,-2.612
OBAKA,36.641,-3.438
OBETO,43.476,-4.333
OBIBO,39.671,-2.796
OBIGE,36.931,-4.903
OBLAC,36.839,-4.577
OBOTI,42.119,-8.487
OBUMU,39.648,2.958
OCUKI,36.492,-4.4
ODEGI,26.895,-16.29
ODSEN,39.064,0.483
OGERO,39.802,-6.401
OGROH,36.483,-4.91
OKABI,42.616,1.484
OKETA,41.724,2.996
OKITI,39.116,1.444
OLALE,37.632,-4.585
OLIVO,37.251,-5.976
OLMIR,38.531,2.518
OLOPO,27.72,-17.188
OLOTI,42.208,2.467
OLOXO,42.435,1.513
OLPAM,39.046,1.453
OLPOS,38.727,-1.342
OLUTO,39.664,2.612
OMESI,42.276,-5.772
OMILU,42.737,-3.781
ONUBA,37.247,-6.76
OPERA,39.623,-0.779
ORBIS,41.266,-4.195
ORFEO,39.829,4.494
ORIPE,36.992,-5.434
ORTIS,31.407,-16.557
ORTOP,36.027,-7.383
ORVEK,25.975,-18.814
ORVUS,39.332,0.431
OSENE,36.71,-4.052
OSGAL,39.025,2.9
OSGET,36.999,-4.8
OSGOT,43.625,-1.582
OSLAP,41.134,0.667
OSLEP,37.165,-7.192
OSLEV,30.0,-22.0
OSNAL,37.064,-5.022
OSNUK,38.781,1.152
OSPES,40.373,0.347
OSPOK,40.857,4.667
OSTIX,41.505,-3.1
OSTUR,40.781,2.894
OSVAK,41.487,0.511
OSVAN,38.117,-0.563
OXACA,37.95,-6.0
OXERA,43.236,-2.753
OZAZU,36.934,-4.829
PAKKI,43.19,-2.508
PALIO,40.262,-3.048
PALOH,37.267,-4.582
PALOS,37.575,-0.537
PAPOS,40.621,1.449
PAQIS,37.766,-5.388
PARDO,37.087,-6.306
PARKA,39.0,-5.15
PARUI,36.62,-6.208
PASAS,45.0,-13.0
PECES,38.48,3.95
PEDRO,38.848,-2.158
PEKIS,41.649,1.125
PEKOP,35.833,-3.441
PELAT,41.022,0.443
PELIN,28.117,-16.023
PENAS,36.61,-5.631
PEPAS,37.16,-3.571
PEPAT,28.428,-14.187
PEPES,30.618,-14.266
PEPOM,29.899,-12.982
PERAL,41.188,2.039
PERDU,42.732,0.151
PERER,28.971,-13.432
PERUK,41.199,1.833
PESAS,37.037,-7.383
PETAM,39.685,2.753
PETEK,42.679,-12.0
PEXOT,40.861,1.452
PIBIL,30.0,-23.0
PIDUD,37.753,1.476
PIJUH,40.982,0.907
PIMAD,38.167,2.5
PIMOS,36.15,-4.893
PIMUR,37.291,-6.518
PINAR,40.98,-2.599
PINEK,41.851,-8.598
PIPHU,38.102,-4.388
PIPOR,43.009,-1.108
PIREN,36.833,-7.383
PISUS,41.194,-1.455
PITAB,30.353,-16.449
PITAX,45.0,-12.0
PITUL,42.701,-2.193
PITUX,39.369,2.62
PIVON,42.504,-8.552
PIVUS,41.924,3.934
PIXED,24.0,-25.0
PIZCU,36.709,-4.176
PLANA,39.89,-0.326
POBIL,41.766,1.823
POBOS,38.719,-1.769
PODES,35.833,-4.048
PODOG,41.312,-4.44
PODUX,42.901,-1.882
POKAB,29.362,-13.189
POLCI,37.061,-1.739
PONEN,41.354,-0.548
POPUL,43.949,-2.84
PORLI,39.529,-7.366
PORTA,39.33,-7.303
POSBA,40.22,2.905
POSSY,42.061,0.157
PRADO,40.148,-2.01
