LKPR,50.101,14.260
LKSO,49.245,14.714
LKTB,49.151,16.694
LKVO,50.216,14.396
LMML,35.857,14.478
LMMM,35.917,14.417
LOAN,47.843,16.260
LOLW,48.183,14.041
LOWG,47.000,15.433
LOWI,47.260,11.344
LOWK,46.650,14.333
LOWL,48.233,14.183
LOWM,48.000,16.500
LOWS,47.793,13.004
LOWW,48.110,16.570
LOXG,46.991,15.439
LOXK,46.642,14.338
LOXL,48.233,14.188
LOXT,48.321,16.112
LOXZ,47.203,14.744
LPIN,40.974,-8.645
LPMG,38.717,-9.156
LPOV,40.916,-8.646
LPPT,38.781,-9.136
LQBK,44.941,17.298
LQMO,43.283,17.846
LQSA,43.824,18.331
LRAR,46.176,21.262
LRBC,46.522,26.910
LRBM,47.658,23.470
LRBS,44.503,26.102
LRCK,44.362,28.488
LRCL,46.785,23.686
LRCS,45.420,22.253
LRCV,44.318,23.889
LRIA,47.179,27.620
LROD,47.025,21.902
LROP,44.574,26.103
LRSB,45.786,24.091
LRSM,47.703,22.886
LRSV,47.688,26.354
LRTC,45.062,28.714
LRTM,46.468,24.412
LRTR,45.810,21.338
LSAZ,46.614,7.678
LSGC,47.084,6.793
LSGG,46.238,6.109
LSGK,46.488,7.251
LSGS,46.219,7.327
LSMA,46.944,8.284
LSMC,46.501,8.296
LSMD,47.399,8.648
LSME,47.092,8.305
LSMF,47.079,9.065
LSMI,46.676,7.879
LSMJ,46.304,7.714
LSMM,46.743,8.110
LSMN,46.304,7.823
LSMP,46.843,6.915
LSMU,46.975,8.399
LSSW,47.383,8.567
LSZA,46.004,8.911
LSZB,46.914,7.497
LSZG,47.181,7.417
LSZH,47.465,8.549
LSZR,47.485,9.561
LSZS,46.532,9.883
LTAA,40.000,32.000
LTAB,39.935,32.741
LTAC,40.128,32.995
LTAD,39.950,32.689
LTAE,40.079,32.566
LTAF,36.982,35.280
LTAG,37.002,35.426
LTAH,38.726,30.601
LTAI,36.901,30.792
LTAJ,36.948,37.479
LTAK,36.573,36.154
LTAL,41.314,33.796
LTAN,37.979,32.562
LTAP,40.829,35.522
LTAQ,41.276,36.304
LTAR,39.814,36.903
LTAS,41.516,32.100
LTAT,38.436,38.092
LTAU,38.770,35.495
LTAV,39.451,31.365
LTAW,40.305,36.368
LTAX,41.254,31.415
LTAY,37.785,29.701
LTAZ,38.772,34.534
LTBA,40.977,28.821
LTBD,37.816,27.886
LTBE,40.232,29.009
LTBF,39.619,27.925
LTBG,40.318,27.977
LTBH,40.138,26.427
LTBI,39.784,30.582
LTBJ,38.292,27.157
LTBK,38.319,27.160
LTBL,38.513,27.010
LTBM,37.785,30.582
LTBN,39.427,30.016
LTBO,38.681,29.471
LTBP,40.683,29.379
LTBQ,40.735,30.083
LTBR,40.255,29.563
LTBS,36.713,28.793
LTBT,38.809,27.834
LTBU,41.138,27.919
LTBX,40.993,29.216
LTBY,39.810,30.519
LTCA,38.607,39.291
LTCC,37.894,40.201
LTCD,39.710,39.526
LTCE,39.956,41.170
LTCF,40.562,43.115
LTCG,40.995,39.790
LTCH,37.092,38.846
LTCI,38.468,43.332
LTCJ,37.929,41.116
LTCK,38.754,41.661
LTCL,37.979,41.840
LTCM,42.019,35.079
LTFA,38.517,26.977
LTFB,37.951,27.329
LUBL,47.838,27.781
LUKK,46.928,28.931
LWOH,41.180,20.742
LWSK,41.961,21.621
LZIB,48.170,17.212
LZKZ,48.663,21.241
LZMC,48.402,17.118
LZPP,48.625,17.828
LZSL,48.638,19.134
LZTN,48.865,17.992
LZTT,49.073,20.241
LZZI,49.232,18.614
UAAA,43.352,77.040
UAAH,46.894,75.005
UACC,51.022,71.467
UAFM,43.062,74.478
UAFO,40.609,72.793
UAII,42.364,69.479
UAKD,47.708,67.733
UARR,51.152,51.546
UASS,50.351,80.234
UATE,43.860,51.092
UATT,50.245,57.203
UAUU,53.206,63.551
